video_name,0,1,2,3,4,5,6,7,8,9,10,11
25_real,"[0.0169150922447443, 0.017077602446079254, 0.016362404450774193, 0.01705128885805607, 0.01754669100046158, 0.019055480137467384, 0.016767608001828194, 0.016883911564946175, 0.01683911122381687, 0.016059113666415215, 0.016757620498538017, 0.017255164682865143, 0.08534473180770874, 0.01735864020884037, 0.01771288551390171, 0.017396505922079086, 0.017730530351400375, 0.016914935782551765, 0.016426924616098404, 0.01628345064818859, 0.01656111516058445, 0.01662902906537056, 0.017314743250608444, 0.01772940531373024, 0.02041962742805481, 0.023557184264063835, 0.029810026288032532, 0.01718738116323948, 0.022797856479883194, 0.02961529605090618, 0.016679862514138222, 0.016341958194971085, 0.016604335978627205, 0.016457080841064453, 0.01636642776429653, 0.016706809401512146, 0.01647927612066269, 0.0166371688246727, 0.016136886551976204, 0.01639365404844284, 0.01712827943265438, 0.016532067209482193, 0.016961919143795967, 0.01705346629023552, 0.017177363857626915, 0.016438107937574387, 0.017016636207699776, 0.016968324780464172, 0.02957284078001976, 0.0157823096960783, 0.01601695455610752, 0.017186908051371574, 0.0]","[0.017075104638934135, 0.01525428332388401, 0.015071648173034191, 0.014484459534287453, 0.01505240984261036, 0.017769867554306984, 0.015763606876134872, 0.013280707411468029, 0.013798126019537449, 0.01396111585199833, 0.015203101560473442, 0.01941045932471752, 0.05852910131216049, 0.03294668346643448, 0.015741148963570595, 0.01697060465812683, 0.018534772098064423, 0.01618492230772972, 0.014428403228521347, 0.014754514209926128, 0.01453797984868288, 0.014508496038615704, 0.016047131270170212, 0.019205113872885704, 0.02423446998000145, 0.031253643333911896, 0.043027352541685104, 0.02437468245625496, 0.023131968453526497, 0.04296574369072914, 0.020689545199275017, 0.015610133297741413, 0.018675953149795532, 0.015411043539643288, 0.0133316395804286, 0.014447853900492191, 0.015169303864240646, 0.013803676702082157, 0.013483934104442596, 0.014002280309796333, 0.015069210901856422, 0.017000215128064156, 0.01570958085358143, 0.015301113948225975, 0.015317386947572231, 0.013430112972855568, 0.014251609332859516, 0.014470904134213924, 0.02080865018069744, 0.02454683557152748, 0.015428240410983562, 0.01654936373233795, 0.019989734515547752]","[0.02280389703810215, 0.013482265174388885, 0.013465724885463715, 0.011672982946038246, 0.014902894385159016, 0.016894053667783737, 0.014606832526624203, 0.011012747883796692, 0.011354495771229267, 0.012568540871143341, 0.018695512786507607, 0.038751840591430664, 0.06280186027288437, 0.029194260016083717, 0.013807806186378002, 0.017181865870952606, 0.01701791025698185, 0.01394016295671463, 0.01175739336758852, 0.01240980438888073, 0.012401491403579712, 0.012867412529885769, 0.017000678926706314, 0.024120822548866272, 0.030883925035595894, 0.04284568876028061, 0.044472090899944305, 0.029578128829598427, 0.035964611917734146, 0.04125404730439186, 0.02243618667125702, 0.017169242724776268, 0.017141573131084442, 0.011839170940220356, 0.010263771750032902, 0.011740443296730518, 0.011198262684047222, 0.010234886780381203, 0.009931843727827072, 0.011647751554846764, 0.01445692963898182, 0.015883371233940125, 0.015022440813481808, 0.014083461835980415, 0.012942025437951088, 0.010555327869951725, 0.01056384202092886, 0.014687377028167248, 0.0233681071549654, 0.02244945615530014, 0.015468986704945564, 0.027203824371099472, 0.0]","[0.019001364707946777, 0.01942678913474083, 0.019184567034244537, 0.019867969676852226, 0.01964470185339451, 0.019270330667495728, 0.019068080931901932, 0.019164172932505608, 0.01920842006802559, 0.019086141139268875, 0.019162671640515327, 0.01930251158773899, 0.018611561506986618, 0.018535789102315903, 0.01873287372291088, 0.01934565044939518, 0.018553603440523148, 0.018657255917787552, 0.018694816157221794, 0.018683655187487602, 0.018883489072322845, 0.019651254639029503, 0.018643591552972794, 0.018820742145180702, 0.018815046176314354, 0.01852099969983101, 0.019212810322642326, 0.01864592172205448, 0.01842939481139183, 0.018836354836821556, 0.01833493262529373, 0.018090764060616493, 0.018727289512753487, 0.03209783136844635, 0.01862059347331524, 0.019024215638637543, 0.018716296181082726, 0.018731102347373962, 0.019374001771211624, 0.019278470426797867, 0.018699994310736656, 0.019122986122965813, 0.01874375343322754, 0.018951231613755226, 0.01906466856598854, 0.019156476482748985, 0.019016791135072708, 0.01982264779508114, 0.019009897485375404, 0.018988925963640213, 0.019441531971096992, 0.019323056563735008, 0.0]","[0.020693253725767136, 0.017494210973381996, 0.01778903231024742, 0.017990313470363617, 0.01710715889930725, 0.016874248161911964, 0.016909947618842125, 0.01694309152662754, 0.01721644587814808, 0.01795409433543682, 0.019298579543828964, 0.018673604354262352, 0.017413495108485222, 0.01768197864294052, 0.017139572650194168, 0.016121212393045425, 0.018069369718432426, 0.019028527662158012, 0.01798613741993904, 0.018824193626642227, 0.02147522009909153, 0.023671863600611687, 0.02069816179573536, 0.018451979383826256, 0.01859278418123722, 0.02056960016489029, 0.018174396827816963, 0.016820956021547318, 0.018464963883161545, 0.020514536648988724, 0.02057059481739998, 0.019730817526578903, 0.019649140536785126, 0.026658518239855766, 0.028585180640220642, 0.02178451046347618, 0.020101217553019524, 0.019222693517804146, 0.020903507247567177, 0.020947497338056564, 0.020395733416080475, 0.017162470147013664, 0.01662321574985981, 0.01609240099787712, 0.016315380111336708, 0.01678045280277729, 0.01684924215078354, 0.017477529123425484, 0.01763725094497204, 0.01634334586560726, 0.017215972766280174, 0.017161168158054352, 0.021149279549717903]","[0.02836116962134838, 0.014337928965687752, 0.015301123261451721, 0.015615605749189854, 0.014229766093194485, 0.014152627438306808, 0.01373300701379776, 0.01400842983275652, 0.01414687093347311, 0.015841610729694366, 0.01764276809990406, 0.016374865546822548, 0.014666786417365074, 0.014554657973349094, 0.014272610656917095, 0.01408679410815239, 0.016687052324414253, 0.01704583503305912, 0.01602514088153839, 0.019961684942245483, 0.027686355635523796, 0.028712434694170952, 0.022911494597792625, 0.01847226917743683, 0.01900731958448887, 0.018963944166898727, 0.016368746757507324, 0.0149536719545722, 0.018861692398786545, 0.02479633316397667, 0.025785882025957108, 0.023366590961813927, 0.029254181310534477, 0.043988533318042755, 0.04141734540462494, 0.02774933911859989, 0.02324729971587658, 0.021940847858786583, 0.02468682825565338, 0.02489989623427391, 0.01976688951253891, 0.013646437786519527, 0.012162541970610619, 0.012373730540275574, 0.012895911931991577, 0.013262954540550709, 0.014346189796924591, 0.014756273478269577, 0.014998338185250759, 0.013919216580688953, 0.014130545780062675, 0.025623708963394165, 0.0]","[0.019284512847661972, 0.019857162609696388, 0.019313251599669456, 0.01971607469022274, 0.019219277426600456, 0.01936333440244198, 0.019259177148342133, 0.018976688385009766, 0.019142286852002144, 0.019497647881507874, 0.019292201846837997, 0.019514447078108788, 0.019715074449777603, 0.018958494067192078, 0.01850362867116928, 0.0190811138600111, 0.01907537318766117, 0.01892673224210739, 0.0198212843388319, 0.019081352278590202, 0.01907069981098175, 0.019114067777991295, 0.0188716072589159, 0.019040288403630257, 0.01883191056549549, 0.018788406625390053, 0.019337957724928856, 0.01940700225532055, 0.019759083166718483, 0.01903030090034008, 0.019753722473978996, 0.019416771829128265, 0.019241880625486374, 0.019565701484680176, 0.019886218011379242, 0.01986546255648136, 0.020129939541220665, 0.019019322469830513, 0.019019322469830513, 0.019019322469830513, 0.019019322469830513, 0.019019322469830513, 0.019019322469830513, 0.019019322469830513, 0.019019322469830513, 0.019019322469830513, 0.019019322469830513, 0.019019322469830513, 0.019019322469830513, 0.019019322469830513, 0.019019322469830513, 0.019019322469830513, 0.0]","[0.022870393469929695, 0.01800723746418953, 0.01874500699341297, 0.019343124702572823, 0.018733646720647812, 0.018933894112706184, 0.01963750459253788, 0.02034834213554859, 0.01873978227376938, 0.01766565628349781, 0.018187198787927628, 0.0179898738861084, 0.018090300261974335, 0.018361082300543785, 0.018236886709928513, 0.018320342525839806, 0.018727952614426613, 0.01937614008784294, 0.02184990420937538, 0.022488653659820557, 0.019655467942357063, 0.018649931997060776, 0.019695335999131203, 0.019821928814053535, 0.01963133178651333, 0.01980372704565525, 0.019505072385072708, 0.019078128039836884, 0.020667366683483124, 0.020728107541799545, 0.02125297114253044, 0.022534627467393875, 0.021985499188303947, 0.020107591524720192, 0.018111148849129677, 0.017751038074493408, 0.018817998468875885, 0.018702128902077675, 0.016981471329927444, 0.016981471329927444, 0.016981471329927444, 0.016981471329927444, 0.016981471329927444, 0.016981471329927444, 0.016981471329927444, 0.016981471329927444, 0.016981471329927444, 0.016981471329927444, 0.016981471329927444, 0.016981471329927444, 0.016981471329927444, 0.016981471329927444, 0.021107114851474762]","[0.03881192207336426, 0.019984744489192963, 0.01983965002000332, 0.019751539453864098, 0.019011294469237328, 0.020251018926501274, 0.02285459078848362, 0.021398689597845078, 0.019342923536896706, 0.01733202487230301, 0.017263881862163544, 0.017543263733386993, 0.017497513443231583, 0.01714072935283184, 0.018068859353661537, 0.018773766234517097, 0.019576355814933777, 0.023166587576270103, 0.02823971025645733, 0.02597525715827942, 0.02036907523870468, 0.01969006285071373, 0.023231972008943558, 0.024320052936673164, 0.023511772975325584, 0.022429322823882103, 0.02016148902475834, 0.02084411308169365, 0.02347543090581894, 0.02591019682586193, 0.029881777241826057, 0.03222111985087395, 0.024731792509555817, 0.020953189581632614, 0.018638569861650467, 0.020897531881928444, 0.01707482896745205, 0.014188725501298904, 0.011638707481324673, 0.011638707481324673, 0.011638707481324673, 0.011638707481324673, 0.011638707481324673, 0.011638707481324673, 0.011638707481324673, 0.011638707481324673, 0.011638707481324673, 0.011638707481324673, 0.011638707481324673, 0.011638707481324673, 0.011638707481324673, 0.024341443553566933, 0.0]","[0.02228734642267227, 0.00650029256939888, 0.013525158166885376, 0.015655601397156715, 0.008834497071802616, 0.006574634928256273, 0.006540520116686821, 0.01000667829066515, 0.006493931636214256, 0.006623475346714258, 0.01953771710395813, 0.0093544265255332, 0.006881812587380409, 0.006739970296621323, 0.006864496972411871, 0.017396459355950356, 0.008741949684917927, 0.009505786001682281, 0.007211239077150822, 0.008112156763672829, 0.00670000771060586, 0.010561160743236542, 0.006338497623801231, 0.0066689797677099705, 0.007276138756424189, 0.007335005793720484, 0.008893143385648727, 0.007231553550809622, 0.006887446157634258, 0.017504045739769936, 0.21356987953186035, 0.01758849434554577, 0.030224209651350975, 0.006673510652035475, 0.00910266861319542, 0.28636249899864197, 0.006703117396682501, 0.006677854806184769, 0.006692824419587851, 0.006616821046918631, 0.006601328495889902, 0.010391940362751484, 0.00693286769092083, 0.0064366646111011505, 0.0067588575184345245, 0.008964617736637592, 0.0066459402441978455, 0.027006102725863457, 0.021881403401494026, 0.00636843079701066, 0.006587703712284565, 0.006428123917430639, 0.0]","[0.02402590401470661, 0.013003211468458176, 0.011016017757356167, 0.027739297598600388, 0.020198261365294456, 0.007995277643203735, 0.005940024275332689, 0.007870957255363464, 0.00641766469925642, 0.005633764434605837, 0.009785806760191917, 0.023239079862833023, 0.0095808245241642, 0.007073893677443266, 0.007169760297983885, 0.01459742896258831, 0.023228265345096588, 0.015931708738207817, 0.013135982677340508, 0.011696486733853817, 0.009235369972884655, 0.011355765163898468, 0.009153222665190697, 0.006701275240629911, 0.007846316322684288, 0.0097518814727664, 0.011325325816869736, 0.011653820984065533, 0.008154275827109814, 0.015887686982750893, 0.12487652897834778, 0.10976602882146835, 0.04791388288140297, 0.01870737038552761, 0.009938052855432034, 0.10073959827423096, 0.053808122873306274, 0.007029502186924219, 0.006664665415883064, 0.0063088806346058846, 0.006120369769632816, 0.00871165283024311, 0.010413721203804016, 0.006199164316058159, 0.00666058948263526, 0.00990578718483448, 0.006245987955480814, 0.009629729203879833, 0.04971705377101898, 0.01502634771168232, 0.007055582944303751, 0.0057974811643362045, 0.00641931127756834]","[0.027091411873698235, 0.011886559426784515, 0.014814916998147964, 0.02589215710759163, 0.01446091290563345, 0.004908065311610699, 0.004356600344181061, 0.0059325252659618855, 0.004469684790819883, 0.004504739306867123, 0.01489980611950159, 0.0203856211155653, 0.008838693611323833, 0.005905073136091232, 0.008274448104202747, 0.018679816275835037, 0.01971207931637764, 0.01414414495229721, 0.011281444691121578, 0.009176134131848812, 0.008773569948971272, 0.008994895964860916, 0.006423403508961201, 0.004922912456095219, 0.006685449276119471, 0.009017795324325562, 0.010856462642550468, 0.00940620992332697, 0.009949316270649433, 0.04006175324320793, 0.16612882912158966, 0.13049590587615967, 0.04135262966156006, 0.017507018521428108, 0.02514616586267948, 0.09623739868402481, 0.02848510444164276, 0.004876861814409494, 0.0044103944674134254, 0.003956431522965431, 0.004305458627641201, 0.00794991198927164, 0.0069138053804636, 0.004310417454689741, 0.005484877619892359, 0.006317193154245615, 0.0062624020501971245, 0.016408342868089676, 0.03647434711456299, 0.011389178223907948, 0.0047604781575500965, 0.006120255682617426, 0.0]"
32_fake_video_fake_audio,"[0.018888194113969803, 0.01897907629609108, 0.018824594095349312, 0.01944654993712902, 0.019349953159689903, 0.019395073875784874, 0.01941944658756256, 0.019254835322499275, 0.019226575270295143, 0.019172193482518196, 0.01939241588115692, 0.019349034875631332, 0.019382918253540993, 0.01912582665681839, 0.019136695191264153, 0.018958762288093567, 0.01890270598232746, 0.020405637100338936, 0.018519818782806396, 0.01883319765329361, 0.01922815665602684, 0.018770964816212654, 0.018875520676374435, 0.019233331084251404, 0.019211942330002785, 0.019606171175837517, 0.018812166526913643, 0.0191605556756258, 0.019099656492471695, 0.01945967972278595, 0.019309381023049355, 0.01943090185523033, 0.019314205273985863, 0.01930808648467064, 0.01924245059490204, 0.01912740059196949, 0.019270358607172966, 0.019457653164863586, 0.01930350810289383, 0.019049780443310738, 0.019345730543136597, 0.01943306438624859, 0.019391020759940147, 0.019220786169171333, 0.019574720412492752, 0.01948651298880577, 0.019477348774671555, 0.01914675161242485, 0.019112810492515564, 0.018966538831591606, 0.019261697307229042, 0.0193476639688015, 0.0]","[0.023694058880209923, 0.017996327951550484, 0.017708539962768555, 0.017176728695631027, 0.019626643508672714, 0.018855057656764984, 0.01731950417160988, 0.01764834299683571, 0.01858675666153431, 0.018798312172293663, 0.017973918467760086, 0.017608918249607086, 0.019661976024508476, 0.020568624138832092, 0.0197531096637249, 0.018479157239198685, 0.01906212978065014, 0.02328880876302719, 0.023063899949193, 0.01981450617313385, 0.0186272244900465, 0.01855352520942688, 0.018801985308527946, 0.01839907467365265, 0.017777854576706886, 0.018451062962412834, 0.01838499680161476, 0.017839733511209488, 0.017827391624450684, 0.01920509524643421, 0.020530397072434425, 0.019357604905962944, 0.018083887174725533, 0.018077731132507324, 0.017446016892790794, 0.01765727438032627, 0.018095826730132103, 0.01838747039437294, 0.018101919442415237, 0.018084213137626648, 0.02005883678793907, 0.01894105039536953, 0.018687348812818527, 0.018486235290765762, 0.02052231878042221, 0.019848445430397987, 0.01798097789287567, 0.018156664445996284, 0.01840236224234104, 0.018186192959547043, 0.01794397085905075, 0.017375390976667404, 0.02103463187813759]","[0.03726129233837128, 0.016846243292093277, 0.016346514225006104, 0.016749307513237, 0.018686441704630852, 0.017516234889626503, 0.015137946233153343, 0.01680339127779007, 0.018081409856677055, 0.017551593482494354, 0.01667454093694687, 0.017387673258781433, 0.020773060619831085, 0.02237885631620884, 0.019514430314302444, 0.018273644149303436, 0.023258835077285767, 0.03213212266564369, 0.029642805457115173, 0.020594783127307892, 0.018055085092782974, 0.017943501472473145, 0.018000712618231773, 0.017308004200458527, 0.01741618849337101, 0.016935795545578003, 0.016423648223280907, 0.015003438107669353, 0.01688452996313572, 0.02040119655430317, 0.022750405594706535, 0.019604405388236046, 0.017767030745744705, 0.016169292852282524, 0.016309240832924843, 0.016245059669017792, 0.017211563885211945, 0.01636725664138794, 0.01705862209200859, 0.017713181674480438, 0.021506506949663162, 0.019961871206760406, 0.01860455423593521, 0.020212426781654358, 0.022105135023593903, 0.0204585250467062, 0.01680123805999756, 0.0175057053565979, 0.01738995686173439, 0.0168650783598423, 0.01582108810544014, 0.029588596895337105, 0.0]","[0.004064913839101791, 0.0041222162544727325, 0.004192907828837633, 0.004107868764549494, 0.004028367809951305, 0.06252596527338028, 0.5631834268569946, 0.11473647505044937, 0.004132584203034639, 0.008014132268726826, 0.00550999166443944, 0.004708574153482914, 0.020956026390194893, 0.004275081679224968, 0.0043295156210660934, 0.004210910759866238, 0.004219734575599432, 0.004188597667962313, 0.004200514405965805, 0.004148978739976883, 0.004242302384227514, 0.004090925212949514, 0.004018472041934729, 0.004115888383239508, 0.0041364822536706924, 0.004192408174276352, 0.030822545289993286, 0.0055064428597688675, 0.0046609980054199696, 0.004356792196631432, 0.004199665039777756, 0.004280530381947756, 0.004228262696415186, 0.00429850909858942, 0.004284561146050692, 0.0039636315777897835, 0.004117119126021862, 0.004119891673326492, 0.004278234671801329, 0.004195326007902622, 0.00407424196600914, 0.004112017806619406, 0.004200618714094162, 0.004132949281483889, 0.00413103774189949, 0.004209148231893778, 0.004184591118246317, 0.004216556902974844, 0.004033803008496761, 0.004251628182828426, 0.004296253435313702, 0.008191375061869621, 0.0]","[0.004830422345548868, 0.0038936040364205837, 0.004172529559582472, 0.0041968971490859985, 0.0035874606110155582, 0.010194426402449608, 0.30431124567985535, 0.4326569437980652, 0.013389403000473976, 0.004817602690309286, 0.008977225981652737, 0.006161020137369633, 0.014796056784689426, 0.010092837736010551, 0.004133625887334347, 0.003963942173868418, 0.0039045398589223623, 0.0036039173137396574, 0.0035807292442768812, 0.0033645115327090025, 0.0035891651641577482, 0.00390266184695065, 0.0034587508998811245, 0.003559505334123969, 0.003723681205883622, 0.003662531729787588, 0.012189161963760853, 0.020533060654997826, 0.006232003215700388, 0.003982830327004194, 0.0034629525616765022, 0.0033652770798653364, 0.0034209468867629766, 0.0036645319778472185, 0.003661918919533491, 0.0034290472976863384, 0.003520119935274124, 0.0034340573474764824, 0.003203325904905796, 0.0034908833913505077, 0.0033767058048397303, 0.003297245129942894, 0.0032252322416752577, 0.003236390883103013, 0.003386380849406123, 0.0035309414379298687, 0.0032186831813305616, 0.003434401471167803, 0.003359493799507618, 0.0035534410271793604, 0.0038818398024886847, 0.006573042832314968, 0.00781088974326849]","[0.005485785659402609, 0.002912180032581091, 0.0031309560872614384, 0.0029955701902508736, 0.004146855790168047, 0.04606994614005089, 0.5017403960227966, 0.24714387953281403, 0.012338628992438316, 0.005564830265939236, 0.009647284634411335, 0.009949760511517525, 0.014367390424013138, 0.006923297420144081, 0.0029576073866337538, 0.0027599711902439594, 0.0024793269112706184, 0.0022042077034711838, 0.002111154142767191, 0.0021273328457027674, 0.002458717906847596, 0.0025673918426036835, 0.0022720142733305693, 0.0023176034446805716, 0.0027078301645815372, 0.004492954351007938, 0.017632123082876205, 0.01631014607846737, 0.004842521157115698, 0.002701085526496172, 0.002040449297055602, 0.0018805093131959438, 0.0019944391679018736, 0.00236632046289742, 0.0023177883122116327, 0.002088573295623064, 0.0020579250995069742, 0.002017757622525096, 0.0018999980529770255, 0.002003205008804798, 0.0020161147695034742, 0.001878205337561667, 0.0017637098208069801, 0.0017370351124554873, 0.002056142082437873, 0.001977962674573064, 0.0018467346671968699, 0.0018945580814033747, 0.002060870174318552, 0.002411749679595232, 0.004047623835504055, 0.010283533483743668, 0.0]","[0.016717784106731415, 0.016546625643968582, 0.01711367815732956, 0.016988307237625122, 0.016871904954314232, 0.01735825091600418, 0.016756631433963776, 0.017116596922278404, 0.017499545589089394, 0.017155364155769348, 0.017461812123656273, 0.017947664484381676, 0.0173354372382164, 0.016975989565253258, 0.01750984787940979, 0.01799631305038929, 0.017121901735663414, 0.016910001635551453, 0.01707192324101925, 0.01661873795092106, 0.01718916743993759, 0.01690078154206276, 0.017023960128426552, 0.016964955255389214, 0.017160926014184952, 0.01716609112918377, 0.017341308295726776, 0.01727662794291973, 0.01798488199710846, 0.01752394810318947, 0.017527103424072266, 0.017418477684259415, 0.01737246662378311, 0.06672512739896774, 0.07032456994056702, 0.01704942248761654, 0.016930630430579185, 0.017312070354819298, 0.01732448674738407, 0.017759768292307854, 0.016962425783276558, 0.017443910241127014, 0.016847794875502586, 0.017089800909161568, 0.01761973649263382, 0.017606303095817566, 0.01717807725071907, 0.016993999481201172, 0.01700758934020996, 0.017426814883947372, 0.01752348616719246, 0.018948987126350403, 0.0]","[0.018490992486476898, 0.014938595704734325, 0.014990326017141342, 0.01466467697173357, 0.014752515591681004, 0.01478025782853365, 0.01513618789613247, 0.014736011624336243, 0.015152444131672382, 0.015761394053697586, 0.01554152462631464, 0.015881218016147614, 0.015959830954670906, 0.015548407100141048, 0.015185411088168621, 0.015581623651087284, 0.015560036525130272, 0.014421208761632442, 0.01527500618249178, 0.01443086750805378, 0.01376641821116209, 0.014733047224581242, 0.014215572737157345, 0.01412185188382864, 0.014645499177277088, 0.01554563082754612, 0.015176646411418915, 0.015865672379732132, 0.015637150034308434, 0.01571555994451046, 0.015977419912815094, 0.016680974513292313, 0.016075890511274338, 0.02773173153400421, 0.13888303935527802, 0.02557608112692833, 0.014336581341922283, 0.014385978691279888, 0.014748734422028065, 0.015260279178619385, 0.01661451905965805, 0.014983522705733776, 0.016030821949243546, 0.015937374904751778, 0.018384234979748726, 0.02148253284394741, 0.01830466464161873, 0.016575613990426064, 0.016750259324908257, 0.018581045791506767, 0.021998561918735504, 0.023730818182229996, 0.024757767096161842]","[0.02457878738641739, 0.011851264163851738, 0.01159377209842205, 0.011570465750992298, 0.011865394189953804, 0.011866254732012749, 0.011817951686680317, 0.012204711325466633, 0.013353675603866577, 0.013925263658165932, 0.01434396207332611, 0.014597476460039616, 0.014644529670476913, 0.013962078839540482, 0.015207219868898392, 0.013803791254758835, 0.012435141950845718, 0.011315794661641121, 0.010810496285557747, 0.010257921181619167, 0.009222009219229221, 0.009932826273143291, 0.009657557122409344, 0.010138547979295254, 0.011313365772366524, 0.013381664641201496, 0.013880561105906963, 0.013855439610779285, 0.013756146654486656, 0.014045030809938908, 0.01443223375827074, 0.015342241153120995, 0.02168428711593151, 0.08709744364023209, 0.14548513293266296, 0.02362927235662937, 0.010392233729362488, 0.010619758628308773, 0.012006192468106747, 0.012570155784487724, 0.014324995689094067, 0.012725170701742172, 0.013008125126361847, 0.015740621834993362, 0.022123850882053375, 0.02411164715886116, 0.017008496448397636, 0.013964921236038208, 0.016326576471328735, 0.024716826155781746, 0.032789405435323715, 0.054711274802684784, 0.0]","[0.06358542293310165, 0.02050841972231865, 0.011494012549519539, 0.011631494387984276, 0.035196904093027115, 0.04351326823234558, 0.020421596243977547, 0.012038971297442913, 0.012022865936160088, 0.026211246848106384, 0.017923196777701378, 0.016188815236091614, 0.018396124243736267, 0.016278637573122978, 0.01572146825492382, 0.021300481632351875, 0.025699689984321594, 0.015594901517033577, 0.06054987758398056, 0.015548461116850376, 0.011746293865144253, 0.014085695147514343, 0.014425833709537983, 0.013038239441812038, 0.02195829153060913, 0.06833422929048538, 0.013120400719344616, 0.012654540129005909, 0.01238750759512186, 0.02884019911289215, 0.01194704882800579, 0.018790481612086296, 0.012206892482936382, 0.011922948993742466, 0.024983607232570648, 0.012136817909777164, 0.01291733793914318, 0.01431762520223856, 0.012289543636143208, 0.011898106895387173, 0.03936329483985901, 0.011528107337653637, 0.011528107337653637, 0.011528107337653637, 0.011528107337653637, 0.011528107337653637, 0.011528107337653637, 0.011528107337653637, 0.011528107337653637, 0.011528107337653637, 0.011528107337653637, 0.011528107337653637, 0.0]","[0.041188765317201614, 0.04652881994843483, 0.012114266864955425, 0.008781716227531433, 0.017153147608041763, 0.062331706285476685, 0.039962898939847946, 0.015576465986669064, 0.010412408038973808, 0.016716253012418747, 0.02603532001376152, 0.019240906462073326, 0.020895758643746376, 0.021245526149868965, 0.021021554246544838, 0.02474682591855526, 0.03517115116119385, 0.023922018706798553, 0.039209380745887756, 0.03903353586792946, 0.012353353202342987, 0.011911111883819103, 0.015430566854774952, 0.013416985049843788, 0.01811610721051693, 0.058791253715753555, 0.03792830929160118, 0.01187074463814497, 0.011350619606673717, 0.018892990425229073, 0.012228824198246002, 0.011359881609678268, 0.015916427597403526, 0.010202370584011078, 0.017296552658081055, 0.017186643555760384, 0.011209291405975819, 0.015213935635983944, 0.014745938591659069, 0.012472988106310368, 0.02594154328107834, 0.01083468273282051, 0.006585504859685898, 0.006585504859685898, 0.006585504859685898, 0.006585504859685898, 0.006585504859685898, 0.006585504859685898, 0.006585504859685898, 0.006585504859685898, 0.006585504859685898, 0.006585504859685898, 0.008185451850295067]","[0.06911318004131317, 0.031320951879024506, 0.008832981809973717, 0.008905427530407906, 0.02668497897684574, 0.06941115856170654, 0.031760409474372864, 0.013378228060901165, 0.011931405402719975, 0.02145589515566826, 0.02734186500310898, 0.02251187525689602, 0.02333805151283741, 0.021483268588781357, 0.02202433906495571, 0.031837839633226395, 0.03583616018295288, 0.03679239749908447, 0.04891085997223854, 0.031436435878276825, 0.01264946162700653, 0.013996829278767109, 0.016614636406302452, 0.015760188922286034, 0.03350527957081795, 0.05835400149226189, 0.029319167137145996, 0.011183222755789757, 0.013642556965351105, 0.015517366118729115, 0.01087759155780077, 0.011403833515942097, 0.011970773339271545, 0.012130217626690865, 0.018772045150399208, 0.015598052181303501, 0.011928070336580276, 0.01597028784453869, 0.014081749133765697, 0.01618071272969246, 0.01660115458071232, 0.005072710104286671, 0.002214541658759117, 0.002214541658759117, 0.002214541658759117, 0.002214541658759117, 0.002214541658759117, 0.002214541658759117, 0.002214541658759117, 0.002214541658759117, 0.002214541658759117, 0.004631541203707457, 0.0]"
