video_name,0,1,2,3
50_fake_video_fake_audio,"[0.019344035536050797, 0.017642715945839882, 0.01923867128789425, 0.020341672003269196, 0.021268190816044807, 0.02073570154607296, 0.019902965053915977, 0.02215210162103176, 0.020514272153377533, 0.02079056203365326, 0.02013763040304184, 0.021172864362597466, 0.019939417019486427, 0.020126884803175926, 0.018669631332159042, 0.020531337708234787, 0.01961708627641201, 0.0213896743953228, 0.019655518233776093, 0.018062708899378777, 0.019042538478970528, 0.019716696813702583, 0.02014181762933731, 0.02118355594575405, 0.02036026306450367, 0.019472016021609306, 0.019017519429326057, 0.02117794379591942, 0.021607134491205215, 0.020414253696799278, 0.019656330347061157, 0.019931480288505554, 0.018744030967354774, 0.017360439524054527, 0.0183082465082407, 0.02172188088297844, 0.023366374894976616, 0.02270866371691227, 0.023632949218153954, 0.023632949218153954, 0.023632949218153954, 0.023632949218153954, 0.023632949218153954, 0.023632949218153954, 0.023632949218153954, 0.023632949218153954, 0.0234747976064682, 0.022296816110610962]","[0.02016698196530342, 0.020952889695763588, 0.020812038332223892, 0.021065128967165947, 0.020256085321307182, 0.022019311785697937, 0.020925819873809814, 0.02203548140823841, 0.021524393931031227, 0.020999187603592873, 0.021402981132268906, 0.02084830403327942, 0.022996174171566963, 0.020634733140468597, 0.019896725192666054, 0.02050456777215004, 0.02042197808623314, 0.019395865499973297, 0.01960933394730091, 0.019898762926459312, 0.020075716078281403, 0.02129584550857544, 0.021747732535004616, 0.022456886246800423, 0.020493367686867714, 0.019904712215065956, 0.02048702910542488, 0.020616739988327026, 0.02151760645210743, 0.021038124337792397, 0.021922007203102112, 0.02212195284664631, 0.02056359499692917, 0.02070990949869156, 0.02092507854104042, 0.02067423239350319, 0.019695505499839783, 0.020052533596754074, 0.020376594737172127, 0.02053123153746128, 0.021188884973526, 0.020505378022789955, 0.022212302312254906, 0.021747585386037827, 0.02009590156376362, 0.020285144448280334, 0.020237227901816368, 0.020154399797320366]","[0.02097916230559349, 0.020793545991182327, 0.021203922107815742, 0.02178194373846054, 0.021221408620476723, 0.02119559422135353, 0.021917812526226044, 0.021077271550893784, 0.021272702142596245, 0.020241962745785713, 0.019220180809497833, 0.02046753279864788, 0.02120460942387581, 0.02087472938001156, 0.020302724093198776, 0.020426984876394272, 0.021661244332790375, 0.022089233621954918, 0.021374225616455078, 0.020991386845707893, 0.019107725471258163, 0.01978987641632557, 0.020589984953403473, 0.020487934350967407, 0.02193664014339447, 0.019552448764443398, 0.01942203938961029, 0.020823173224925995, 0.020397797226905823, 0.02043277584016323, 0.020726067945361137, 0.021295001730322838, 0.021324167028069496, 0.02142554707825184, 0.02115466259419918, 0.02105983905494213, 0.020824797451496124, 0.021463749930262566, 0.021689867600798607, 0.020465953275561333, 0.020118020474910736, 0.020635301247239113, 0.020552609115839005, 0.020953580737113953, 0.02096164971590042, 0.020978743210434914, 0.02041039802134037, 0.02112148329615593]","[0.021420620381832123, 0.02143310010433197, 0.01973649673163891, 0.019757479429244995, 0.021020445972681046, 0.020963303744792938, 0.021420607343316078, 0.022725757211446762, 0.021361513063311577, 0.023259354755282402, 0.019929364323616028, 0.0192353967577219, 0.01965288631618023, 0.02066013216972351, 0.021263642236590385, 0.021726518869400024, 0.021387116983532906, 0.020489539951086044, 0.020277367904782295, 0.022323094308376312, 0.021984238177537918, 0.02163565158843994, 0.020626908168196678, 0.021779203787446022, 0.02040785923600197, 0.02088538184762001, 0.022307904437184334, 0.022155318409204483, 0.021435290575027466, 0.02043174020946026, 0.021018672734498978, 0.0195295549929142, 0.019692346453666687, 0.019391026347875595, 0.021447036415338516, 0.020770352333784103, 0.021313432604074478, 0.01971704512834549, 0.02052437700331211, 0.020180126652121544, 0.019719712436199188, 0.020668823271989822, 0.02005595527589321, 0.020266039296984673, 0.02092170901596546, 0.02031685970723629, 0.02101210132241249, 0.019761554896831512]"
13_real,"[0.02098092809319496, 0.02017289772629738, 0.02119879238307476, 0.019702326506376266, 0.02029222995042801, 0.0204172283411026, 0.020835550501942635, 0.02180146425962448, 0.02238132804632187, 0.021178940311074257, 0.020474856719374657, 0.02111656963825226, 0.020875103771686554, 0.018664322793483734, 0.019409112632274628, 0.02046356163918972, 0.0174119770526886, 0.019890563562512398, 0.020648004487156868, 0.020066412165760994, 0.020088184624910355, 0.020330460742115974, 0.02120855823159218, 0.02200363576412201, 0.0212769266217947, 0.02110687457025051, 0.022709352895617485, 0.022014396265149117, 0.02103882096707821, 0.02028782293200493, 0.022048383951187134, 0.021180182695388794, 0.02057524025440216, 0.021105576306581497, 0.02091085910797119, 0.021165844053030014, 0.02076122537255287, 0.02077655866742134, 0.021195964887738228, 0.02124215103685856, 0.02104337140917778, 0.020916609093546867, 0.020670654252171516, 0.020775483921170235, 0.021429067477583885, 0.021068545058369637, 0.02225690335035324, 0.020830176770687103]","[0.017031945288181305, 0.017348358407616615, 0.01704998128116131, 0.017566004768013954, 0.018169784918427467, 0.018334679305553436, 0.018720166757702827, 0.02036854811012745, 0.022073494270443916, 0.022136012092232704, 0.021004702895879745, 0.020053690299391747, 0.019346682354807854, 0.0187360942363739, 0.019865909591317177, 0.019418172538280487, 0.02038939855992794, 0.019543716683983803, 0.022522179409861565, 0.021685399115085602, 0.0217758622020483, 0.02164510264992714, 0.022395534440875053, 0.0235374104231596, 0.022537197917699814, 0.02050754427909851, 0.021333925426006317, 0.021785102784633636, 0.020439213141798973, 0.02054872177541256, 0.022393755614757538, 0.022551128640770912, 0.021295445039868355, 0.02114584483206272, 0.021009543910622597, 0.020027149468660355, 0.019791962578892708, 0.019246624782681465, 0.01882726140320301, 0.02086210623383522, 0.021952776238322258, 0.023231418803334236, 0.022201331332325935, 0.024874629452824593, 0.022804295644164085, 0.023806480690836906, 0.023647168651223183, 0.022460538893938065]","[0.020477449521422386, 0.02065114676952362, 0.02079579047858715, 0.019899917766451836, 0.02016104944050312, 0.020104017108678818, 0.020489880815148354, 0.019970880821347237, 0.021092843264341354, 0.021210258826613426, 0.019254058599472046, 0.02041514776647091, 0.020505491644144058, 0.020089667290449142, 0.020186226814985275, 0.020498137921094894, 0.021600570529699326, 0.020437991246581078, 0.020637989044189453, 0.020348798483610153, 0.02102007530629635, 0.02066526561975479, 0.021035674959421158, 0.02143026888370514, 0.02211700566112995, 0.02094695158302784, 0.02040071226656437, 0.021424995735287666, 0.021904245018959045, 0.022031955420970917, 0.02178393490612507, 0.020916592329740524, 0.021036794409155846, 0.020742522552609444, 0.020429018884897232, 0.02079538069665432, 0.020876923575997353, 0.021436650305986404, 0.02137196809053421, 0.021235009655356407, 0.020630288869142532, 0.021293453872203827, 0.021659178659319878, 0.020309144631028175, 0.02019350789487362, 0.021306095644831657, 0.02142591029405594, 0.020753163844347]","[0.02168191224336624, 0.021075090393424034, 0.02054283209145069, 0.020415188744664192, 0.021617822349071503, 0.020647339522838593, 0.020985404029488564, 0.020585710182785988, 0.020335445180535316, 0.020685706287622452, 0.02131672203540802, 0.020834404975175858, 0.02076072432100773, 0.021748779341578484, 0.02034703455865383, 0.020618325099349022, 0.0209896769374609, 0.020186547189950943, 0.02108600176870823, 0.02044849470257759, 0.020944297313690186, 0.020152514800429344, 0.02060440555214882, 0.020873436704277992, 0.020354993641376495, 0.019816337153315544, 0.020756706595420837, 0.02106410451233387, 0.020411258563399315, 0.020723847672343254, 0.01993936114013195, 0.02150481753051281, 0.021375931799411774, 0.020903995260596275, 0.021661115810275078, 0.021569956094026566, 0.020978357642889023, 0.020312489941716194, 0.020096685737371445, 0.020083142444491386, 0.021557096391916275, 0.022233374416828156, 0.019932694733142853, 0.02019069343805313, 0.021343430504202843, 0.021114502102136612, 0.021706344559788704, 0.020884953439235687]"
46_real,"[0.02181556448340416, 0.021595986559987068, 0.02185543067753315, 0.021949226036667824, 0.022268008440732956, 0.02006392739713192, 0.020982103422284126, 0.020144570618867874, 0.01997259072959423, 0.020210901275277138, 0.02079022116959095, 0.02179425209760666, 0.021566646173596382, 0.020534703508019447, 0.02093982696533203, 0.020859507843852043, 0.020782755687832832, 0.02032957598567009, 0.019919877871870995, 0.02117142081260681, 0.019927114248275757, 0.021584168076515198, 0.02019302174448967, 0.020601138472557068, 0.021781878545880318, 0.021561739966273308, 0.021049300208687782, 0.020762184634804726, 0.019494416192173958, 0.0173615925014019, 0.016933908686041832, 0.01822727546095848, 0.018616579473018646, 0.019418811425566673, 0.01957063004374504, 0.020074857398867607, 0.01998050883412361, 0.02108519896864891, 0.02081918530166149, 0.022060472518205643, 0.021269911900162697, 0.022982565686106682, 0.021850859746336937, 0.021625546738505363, 0.022572893649339676, 0.02214968390762806, 0.024401409551501274, 0.02249608002603054]","[0.020055094733834267, 0.018956556916236877, 0.02072381041944027, 0.021074203774333, 0.02048663981258869, 0.022651446983218193, 0.021551741287112236, 0.0219230018556118, 0.021576596423983574, 0.02063942328095436, 0.01889210380613804, 0.020322754979133606, 0.019385436549782753, 0.018909035250544548, 0.01767934113740921, 0.01987982541322708, 0.01963416300714016, 0.019028333947062492, 0.01913815550506115, 0.02017124742269516, 0.019809670746326447, 0.02059408836066723, 0.01940278708934784, 0.018366284668445587, 0.020035123452544212, 0.020041396841406822, 0.0189445111900568, 0.01886996254324913, 0.02108146622776985, 0.021113859489560127, 0.01944807544350624, 0.020553236827254295, 0.02146712876856327, 0.021891118958592415, 0.021715370938181877, 0.02131558209657669, 0.02203371748328209, 0.02082858234643936, 0.021528270095586777, 0.022814512252807617, 0.02231789566576481, 0.023519353941082954, 0.023519353941082954, 0.023519353941082954, 0.023519353941082954, 0.023519353941082954, 0.023361964151263237, 0.02218964509665966]","[0.01835254207253456, 0.019102590158581734, 0.019740009680390358, 0.020217882469296455, 0.021550718694925308, 0.021083027124404907, 0.021746009588241577, 0.020921573042869568, 0.02132086269557476, 0.020424850285053253, 0.021209178492426872, 0.020954174920916557, 0.02139359712600708, 0.02109656296670437, 0.02032112330198288, 0.021165817975997925, 0.020020317286252975, 0.02036748081445694, 0.02013338729739189, 0.020190181210637093, 0.019341064617037773, 0.018890272825956345, 0.019861822947859764, 0.020107673481106758, 0.02075338363647461, 0.020626284182071686, 0.021183352917432785, 0.02229304425418377, 0.022069687023758888, 0.02258279360830784, 0.022556012496352196, 0.022343294695019722, 0.021754197776317596, 0.021422402933239937, 0.02202080935239792, 0.021440928801894188, 0.02222130261361599, 0.022386470809578896, 0.022106345742940903, 0.021488787606358528, 0.02073684334754944, 0.020481448620557785, 0.020533805713057518, 0.020299458876252174, 0.019995734095573425, 0.019705843180418015, 0.019925162196159363, 0.019559873268008232]","[0.02177111990749836, 0.021009529009461403, 0.02156325988471508, 0.020794522017240524, 0.019131530076265335, 0.02121860533952713, 0.021406276151537895, 0.019934553653001785, 0.01964503899216652, 0.020388206467032433, 0.02046993002295494, 0.021634068340063095, 0.02205047570168972, 0.02120346575975418, 0.020867671817541122, 0.021606383845210075, 0.019632861018180847, 0.021458908915519714, 0.021375412121415138, 0.020766371861100197, 0.02135433256626129, 0.022077271714806557, 0.02128063328564167, 0.022589685395359993, 0.021239500492811203, 0.021434273570775986, 0.021893978118896484, 0.02152293547987938, 0.01904122717678547, 0.019407233223319054, 0.01993182860314846, 0.021835874766111374, 0.02058318443596363, 0.022193098440766335, 0.0225983839482069, 0.020282793790102005, 0.02107487991452217, 0.02085726521909237, 0.0221285168081522, 0.019250325858592987, 0.01971210353076458, 0.020813267678022385, 0.02014845237135887, 0.01990010216832161, 0.020856881514191628, 0.019984638318419456, 0.02001357264816761, 0.01806561090052128]"
37_fake_video_fake_audio,"[0.0218818336725235, 0.019818030297756195, 0.020872648805379868, 0.020022079348564148, 0.02051101066172123, 0.018952736631035805, 0.019716905429959297, 0.020982254296541214, 0.020866209641098976, 0.02065662108361721, 0.020039152354002, 0.02028304897248745, 0.020486650988459587, 0.020773528143763542, 0.021374352276325226, 0.02049749530851841, 0.020297344774007797, 0.02108636684715748, 0.021098269149661064, 0.020805099979043007, 0.020984655246138573, 0.021032599732279778, 0.020649107173085213, 0.02083779126405716, 0.020528681576251984, 0.02124905399978161, 0.021094314754009247, 0.021448004990816116, 0.021336158737540245, 0.02158132754266262, 0.0224460382014513, 0.021575821563601494, 0.020421504974365234, 0.021351100876927376, 0.021202072501182556, 0.021340984851121902, 0.02137944847345352, 0.021243518218398094, 0.021622003987431526, 0.02084367722272873, 0.01991632767021656, 0.02065751701593399, 0.020461102947592735, 0.020664770156145096, 0.020317507907748222, 0.020643139258027077, 0.021323630586266518, 0.02082650363445282]","[0.020684033632278442, 0.018971992656588554, 0.0189039446413517, 0.019762562587857246, 0.021422695368528366, 0.020082134753465652, 0.021457212045788765, 0.020047452300786972, 0.020438343286514282, 0.01988629437983036, 0.018944041803479195, 0.018646705895662308, 0.02037130855023861, 0.020899860188364983, 0.021588072180747986, 0.02145870216190815, 0.02083871327340603, 0.021400364115834236, 0.02154504880309105, 0.020760219544172287, 0.021249664947390556, 0.022444862872362137, 0.021873069927096367, 0.021792659536004066, 0.022750776261091232, 0.023166215047240257, 0.020623546093702316, 0.021890245378017426, 0.02168426848948002, 0.019853783771395683, 0.019376767799258232, 0.018978873267769814, 0.01874329335987568, 0.020727818831801414, 0.01968380995094776, 0.019943727180361748, 0.020314570516347885, 0.020702941343188286, 0.021853094920516014, 0.023556774482131004, 0.022691499441862106, 0.021683895960450172, 0.022203857079148293, 0.020340554416179657, 0.02079108916223049, 0.02036360651254654, 0.021241141483187675, 0.02136388048529625]","[0.02093363180756569, 0.01972523331642151, 0.02104847878217697, 0.02161613665521145, 0.02198994718492031, 0.02045522630214691, 0.021869497373700142, 0.022434508427977562, 0.01991877146065235, 0.019724592566490173, 0.019788863137364388, 0.01960904337465763, 0.020644932985305786, 0.020220281556248665, 0.020980944857001305, 0.020748669281601906, 0.021186018362641335, 0.021655183285474777, 0.021708453074097633, 0.020978542044758797, 0.020864583551883698, 0.02032637596130371, 0.02105971984565258, 0.020557843148708344, 0.020331868901848793, 0.01995757967233658, 0.019897473976016045, 0.018943920731544495, 0.020648181438446045, 0.020879246294498444, 0.02065148763358593, 0.020664865151047707, 0.021639473736286163, 0.021362699568271637, 0.02135634236037731, 0.021103501319885254, 0.02046855352818966, 0.02083829790353775, 0.02062285877764225, 0.020961038768291473, 0.02111116051673889, 0.02165304869413376, 0.0210647601634264, 0.0211968831717968, 0.020788216963410378, 0.02152528613805771, 0.02193794585764408, 0.020349768921732903]","[0.021500185132026672, 0.022502794861793518, 0.021430445834994316, 0.0201900415122509, 0.019737809896469116, 0.020002759993076324, 0.020342670381069183, 0.020026683807373047, 0.019664091989398003, 0.020010467618703842, 0.020723728463053703, 0.01962156780064106, 0.020874183624982834, 0.02158478833734989, 0.020878523588180542, 0.02079787105321884, 0.02129329741001129, 0.0215283390134573, 0.02171151526272297, 0.020402098074555397, 0.021811116486787796, 0.018872959539294243, 0.021884359419345856, 0.02287147380411625, 0.02048078179359436, 0.021024860441684723, 0.019328327849507332, 0.019342947751283646, 0.019664451479911804, 0.019607916474342346, 0.019349267706274986, 0.020046498626470566, 0.02080092579126358, 0.022492149844765663, 0.02208431251347065, 0.02226850390434265, 0.022243211045861244, 0.02245873212814331, 0.022288205102086067, 0.02153918333351612, 0.0211526770144701, 0.0202819611877203, 0.021378587931394577, 0.020345868542790413, 0.019954465329647064, 0.020299430936574936, 0.020432069897651672, 0.020870909094810486]"
29_fake_video_fake_audio,"[0.021278847008943558, 0.02067611552774906, 0.01941308006644249, 0.019808920100331306, 0.019552042707800865, 0.02018282376229763, 0.020333660766482353, 0.02160533331334591, 0.02121422253549099, 0.021895471960306168, 0.021050887182354927, 0.021633626893162727, 0.020833957940340042, 0.0208706334233284, 0.021218644455075264, 0.021276772022247314, 0.021088875830173492, 0.019368859007954597, 0.019904781132936478, 0.01960192434489727, 0.018515562638640404, 0.018990520387887955, 0.019351227208971977, 0.019844532012939453, 0.020447032526135445, 0.0203444454818964, 0.020864449441432953, 0.020046913996338844, 0.019681699573993683, 0.020863676443696022, 0.020609399303793907, 0.01936962828040123, 0.019903521984815598, 0.019123496487736702, 0.020522071048617363, 0.022363828495144844, 0.02150583080947399, 0.021793698891997337, 0.022446827962994576, 0.022446827962994576, 0.022446827962994576, 0.022446827962994576, 0.022446827962994576, 0.022446827962994576, 0.022446827962994576, 0.022446827962994576, 0.022296613082289696, 0.021177755668759346]","[0.020276369526982307, 0.020627804100513458, 0.02070145308971405, 0.019208524376153946, 0.019596902653574944, 0.02099868655204773, 0.020122092217206955, 0.01947030983865261, 0.021183868870139122, 0.020956486463546753, 0.02143137902021408, 0.02171153947710991, 0.020574480295181274, 0.01992560736835003, 0.02012181282043457, 0.020076772198081017, 0.02385113015770912, 0.022055866196751595, 0.021702636033296585, 0.022439105436205864, 0.02122696302831173, 0.022125661373138428, 0.020640717819333076, 0.021620264276862144, 0.0232478529214859, 0.020995505154132843, 0.021057551726698875, 0.02203710377216339, 0.02019612118601799, 0.020880429074168205, 0.021801019087433815, 0.020552819594740868, 0.021409668028354645, 0.02243960276246071, 0.021412352100014687, 0.023041673004627228, 0.021701276302337646, 0.020071983337402344, 0.019191252067685127, 0.01951564848423004, 0.01822170801460743, 0.017658593133091927, 0.0196712464094162, 0.02098674140870571, 0.020751552656292915, 0.020935259759426117, 0.020677266642451286, 0.018899334594607353]","[0.019989993423223495, 0.021975098177790642, 0.020515581592917442, 0.021518293768167496, 0.02075081318616867, 0.02211267128586769, 0.021928077563643456, 0.021361926570534706, 0.019551167264580727, 0.020584356039762497, 0.02069692872464657, 0.01945328339934349, 0.022044992074370384, 0.02138177864253521, 0.021191637963056564, 0.0213785357773304, 0.021457016468048096, 0.021164461970329285, 0.02144080586731434, 0.021756015717983246, 0.021623970940709114, 0.019912315532565117, 0.01856640726327896, 0.020146256312727928, 0.020191295072436333, 0.02037454955279827, 0.021015344187617302, 0.02146502211689949, 0.021486297249794006, 0.020407522097229958, 0.020204616710543633, 0.02074493281543255, 0.021060090512037277, 0.02059308812022209, 0.02137294039130211, 0.020670121535658836, 0.020885242149233818, 0.020252937451004982, 0.02160746417939663, 0.021833572536706924, 0.02038571424782276, 0.02137267217040062, 0.021316904574632645, 0.019919143989682198, 0.019844410941004753, 0.02098071202635765, 0.019433289766311646, 0.020079748705029488]","[0.020197749137878418, 0.02015472762286663, 0.020730655640363693, 0.02079039067029953, 0.020878206938505173, 0.020458443090319633, 0.020117755979299545, 0.019979270175099373, 0.02060847170650959, 0.02102702669799328, 0.021609824150800705, 0.02134815789759159, 0.020740428939461708, 0.020156342536211014, 0.02051050215959549, 0.020831216126680374, 0.021003790199756622, 0.020662428811192513, 0.020959334447979927, 0.02069891057908535, 0.020790643990039825, 0.0206705741584301, 0.020705075934529305, 0.02057683654129505, 0.0207535270601511, 0.020771024748682976, 0.020878981798887253, 0.020552871748805046, 0.020357191562652588, 0.020601442083716393, 0.020897703245282173, 0.020422516390681267, 0.020378200337290764, 0.01992972567677498, 0.020077085122466087, 0.020580843091011047, 0.021777495741844177, 0.022255800664424896, 0.02103564701974392, 0.02154281735420227, 0.02154281735420227, 0.02154281735420227, 0.02154281735420227, 0.02154281735420227, 0.02154281735420227, 0.02154281735420227, 0.021398654207587242, 0.02032485418021679]"
21_fake_video_fake_audio,"[0.020415298640727997, 0.019443653523921967, 0.021241039037704468, 0.020607629790902138, 0.020831352099776268, 0.020139241591095924, 0.02191152796149254, 0.01974194124341011, 0.02091427892446518, 0.02128884382545948, 0.023148754611611366, 0.022449279204010963, 0.023288121446967125, 0.02323576807975769, 0.022417554631829262, 0.022335024550557137, 0.0201850738376379, 0.02098512277007103, 0.019358597695827484, 0.02000853791832924, 0.020851723849773407, 0.01909172534942627, 0.018802622333168983, 0.018346425145864487, 0.01907966658473015, 0.019882090389728546, 0.02268715761601925, 0.02100585587322712, 0.021680695936083794, 0.02164742350578308, 0.02127549611032009, 0.02102627605199814, 0.020910492166876793, 0.02106318809092045, 0.02012212947010994, 0.02017499879002571, 0.02017233707010746, 0.01979854702949524, 0.020390914753079414, 0.0203497763723135, 0.020651159808039665, 0.02077546715736389, 0.02206973172724247, 0.020808840170502663, 0.021556654945015907, 0.0209138672798872, 0.020452070981264114, 0.020466109737753868]","[0.020038286224007607, 0.020444855093955994, 0.02063010446727276, 0.020718920975923538, 0.02351735718548298, 0.0214613676071167, 0.021035337820649147, 0.021036766469478607, 0.021745480597019196, 0.02138381451368332, 0.020797206088900566, 0.02157258428633213, 0.020870348438620567, 0.0205830205231905, 0.0211557075381279, 0.022715650498867035, 0.021164733916521072, 0.020512569695711136, 0.020147817209362984, 0.021204913035035133, 0.021553637459874153, 0.02128007635474205, 0.021550022065639496, 0.020197253674268723, 0.018543407320976257, 0.01928585208952427, 0.020516350865364075, 0.019339371472597122, 0.020345153287053108, 0.02017972804605961, 0.02138504572212696, 0.021151866763830185, 0.020541025325655937, 0.022441262379288673, 0.024152830243110657, 0.023610668256878853, 0.023920755833387375, 0.023924151435494423, 0.023853173479437828, 0.022119572386145592, 0.020994214341044426, 0.019519783556461334, 0.017901640385389328, 0.017043353989720345, 0.016396401450037956, 0.01678096316754818, 0.0184464268386364, 0.020289184525609016]","[0.019493451341986656, 0.020279712975025177, 0.01984225958585739, 0.019355090335011482, 0.020289726555347443, 0.019043583422899246, 0.018100319430232048, 0.020352143794298172, 0.01913057081401348, 0.019307635724544525, 0.01911851204931736, 0.018660664558410645, 0.018346671015024185, 0.019022975116968155, 0.01956896483898163, 0.01949048787355423, 0.018630467355251312, 0.01995225064456463, 0.02175072580575943, 0.01992715708911419, 0.020001892000436783, 0.021430576220154762, 0.02070636861026287, 0.020038291811943054, 0.01929374970495701, 0.019747545942664146, 0.02027503214776516, 0.021053025498986244, 0.02074524387717247, 0.020776869729161263, 0.020931832492351532, 0.021266676485538483, 0.020506449043750763, 0.019375139847397804, 0.019608989357948303, 0.019343020394444466, 0.022767510265111923, 0.024875085800886154, 0.02315288595855236, 0.02399529702961445, 0.02399529702961445, 0.02399529702961445, 0.02399529702961445, 0.02399529702961445, 0.02399529702961445, 0.02399529702961445, 0.023834720253944397, 0.022638678550720215]","[0.02110273204743862, 0.02028321474790573, 0.020897487178444862, 0.020465783774852753, 0.02078123390674591, 0.021338721737265587, 0.021133331581950188, 0.020934943109750748, 0.02068350650370121, 0.02116638980805874, 0.02004985697567463, 0.018047256395220757, 0.02101600542664528, 0.021307501941919327, 0.020471444353461266, 0.01930336467921734, 0.020853284746408463, 0.02146807499229908, 0.020869029685854912, 0.01991915889084339, 0.020095782354474068, 0.02144286222755909, 0.020741552114486694, 0.020960457623004913, 0.021593978628516197, 0.02253747172653675, 0.019543416798114777, 0.020783094689249992, 0.02126333676278591, 0.019013939425349236, 0.02153509482741356, 0.020397301763296127, 0.02072851173579693, 0.020968006923794746, 0.020378947257995605, 0.020362811163067818, 0.02128583937883377, 0.021197644993662834, 0.021989943459630013, 0.02174624428153038, 0.02191261202096939, 0.021262118592858315, 0.021451719105243683, 0.021240277215838432, 0.02095448412001133, 0.021337570622563362, 0.021072352305054665, 0.020110270008444786]"
45_fake_video_fake_audio,"[0.020097820088267326, 0.018377935513854027, 0.019521305337548256, 0.021185167133808136, 0.02024785242974758, 0.021888496354222298, 0.02039087377488613, 0.021350540220737457, 0.02127053588628769, 0.022057225927710533, 0.022144658491015434, 0.02196163311600685, 0.022300897166132927, 0.022247055545449257, 0.02139025554060936, 0.018282344564795494, 0.020832523703575134, 0.018188167363405228, 0.01736299879848957, 0.01799805834889412, 0.018713414669036865, 0.01902608945965767, 0.018696196377277374, 0.020648004487156868, 0.02116241119801998, 0.02115594781935215, 0.01960032992064953, 0.021508730947971344, 0.022249236702919006, 0.020947787910699844, 0.021186400204896927, 0.02165437862277031, 0.02164033241569996, 0.022167405113577843, 0.022432781755924225, 0.021128490567207336, 0.02097764052450657, 0.021375585347414017, 0.021858306601643562, 0.02189921773970127, 0.02087259851396084, 0.019731301814317703, 0.023073406890034676, 0.02138892188668251, 0.021566836163401604, 0.021251419559121132, 0.02191902883350849, 0.021071458235383034]","[0.021596888080239296, 0.02155941352248192, 0.021492762491106987, 0.02008931152522564, 0.020834697410464287, 0.020361391827464104, 0.021291352808475494, 0.020060626789927483, 0.019569622352719307, 0.021666761487722397, 0.02162340097129345, 0.021416062489151955, 0.02128574810922146, 0.020506588742136955, 0.020039567723870277, 0.020432116463780403, 0.020895546302199364, 0.02068817988038063, 0.020205939188599586, 0.021333500742912292, 0.018638430163264275, 0.021294118836522102, 0.021285606548190117, 0.02199162170290947, 0.02040499821305275, 0.020798638463020325, 0.02131747640669346, 0.021762138232588768, 0.021932080388069153, 0.02144642174243927, 0.019682738929986954, 0.0202534981071949, 0.021271785721182823, 0.019618777558207512, 0.021365825086832047, 0.021729055792093277, 0.021396806463599205, 0.020941680297255516, 0.01883145421743393, 0.018499277532100677, 0.01988654024899006, 0.021159518510103226, 0.022313134744763374, 0.02125338651239872, 0.02102821320295334, 0.02077678218483925, 0.021478131413459778, 0.020692339166998863]","[0.02083883248269558, 0.02038554474711418, 0.020889000967144966, 0.02065715380012989, 0.02069014310836792, 0.02151321992278099, 0.021421998739242554, 0.021472860127687454, 0.020205393433570862, 0.020016981288790703, 0.02003387361764908, 0.020038915798068047, 0.019496925175189972, 0.017760926857590675, 0.01814422383904457, 0.0194840170443058, 0.01995900459587574, 0.01973688416182995, 0.019473958760499954, 0.020391516387462616, 0.020665518939495087, 0.021116437390446663, 0.020945601165294647, 0.020688511431217194, 0.020343663170933723, 0.02140873856842518, 0.02101624757051468, 0.02040874771773815, 0.020473193377256393, 0.019893158227205276, 0.022402193397283554, 0.021614069119095802, 0.020460601896047592, 0.021051231771707535, 0.02175450138747692, 0.021716482937335968, 0.02132306434214115, 0.021954072639346123, 0.021954072639346123, 0.021954072639346123, 0.021954072639346123, 0.021954072639346123, 0.021954072639346123, 0.021954072639346123, 0.021954072639346123, 0.021954072639346123, 0.02180715650320053, 0.020712856203317642]","[0.021437127143144608, 0.020073989406228065, 0.021024107933044434, 0.02071579545736313, 0.02158447355031967, 0.020932700484991074, 0.021587029099464417, 0.02228611148893833, 0.019440270960330963, 0.01886586844921112, 0.019608044996857643, 0.019344456493854523, 0.021280750632286072, 0.020911918953061104, 0.020017575472593307, 0.021252060309052467, 0.021036533638834953, 0.02173779532313347, 0.021730244159698486, 0.021154414862394333, 0.02116404101252556, 0.020833484828472137, 0.02082831598818302, 0.020763078704476357, 0.020444054156541824, 0.020166883245110512, 0.02010217308998108, 0.01955118402838707, 0.02025095373392105, 0.020755967125296593, 0.02015872485935688, 0.02051127515733242, 0.021398983895778656, 0.021141652017831802, 0.021038377657532692, 0.020593876019120216, 0.02042699232697487, 0.02099890261888504, 0.020761655643582344, 0.021011272445321083, 0.020841913297772408, 0.021537186577916145, 0.021556129679083824, 0.021770192310214043, 0.021002134308218956, 0.021481983363628387, 0.02193543314933777, 0.02095196768641472]"
