video_name,0,1,2
49_fake_video_fake_audio,"[[0.019526109099388123, 0.020798124372959137, 0.02173778973519802, 0.01911107450723648, 0.03072262927889824, 0.027579957619309425, 0.02279770001769066, 0.02091013267636299, 0.017957577481865883, 0.024427033960819244, 0.017563017085194588, 0.018094003200531006, 0.01629079319536686, 0.016482824459671974, 0.01346274558454752, 0.016709722578525543, 0.01341025996953249, 0.015322476625442505, 0.018253732472658157, 0.014005877077579498, 0.015270194970071316, 0.016787413507699966, 0.019050518050789833, 0.017674855887889862, 0.01652311347424984, 0.013985375873744488, 0.0141295175999403, 0.019640855491161346, 0.01687782257795334, 0.018401391804218292, 0.020003801211714745, 0.0177440345287323, 0.02441510744392872, 0.021247200667858124, 0.024665242061018944, 0.015472842380404472, 0.021838858723640442, 0.020259374752640724, 0.01777004636824131, 0.02320481650531292, 0.017286507412791252, 0.015195813961327076, 0.02383497916162014, 0.01573185995221138, 0.019092421978712082, 0.02197256125509739, 0.021969880908727646, 0.02047068066895008, 0.017554445192217827, 0.021945755928754807, 0.02412477321922779, 0.020694293081760406, 0.0], [0.023151125758886337, 0.020042356103658676, 0.02126282826066017, 0.02092391811311245, 0.018489258363842964, 0.017772264778614044, 0.022065354511141777, 0.023827776312828064, 0.022205865010619164, 0.018570687621831894, 0.013139685615897179, 0.014431120827794075, 0.020299814641475677, 0.015664834529161453, 0.01909014582633972, 0.020569683983922005, 0.01697291061282158, 0.017687857151031494, 0.020890099927783012, 0.01896124891936779, 0.022976571694016457, 0.020712990313768387, 0.02330423705279827, 0.020959706977009773, 0.020658068358898163, 0.01991310529410839, 0.017931342124938965, 0.016838770359754562, 0.016654787585139275, 0.021558158099651337, 0.020172907039523125, 0.016237234696745872, 0.015444580465555191, 0.016719970852136612, 0.018051033839583397, 0.01448406744748354, 0.01572614535689354, 0.018030114471912384, 0.02031143382191658, 0.021555526182055473, 0.016005026176571846, 0.018561623990535736, 0.023633690550923347, 0.016797710210084915, 0.025842715054750443, 0.019609766080975533, 0.01941208727657795, 0.019365934655070305, 0.022291414439678192, 0.01841605082154274, 0.017250720411539078, 0.01855369284749031, 0.0], [0.017297443002462387, 0.022520221769809723, 0.019098380580544472, 0.017911452800035477, 0.021287908777594566, 0.02075546607375145, 0.021016793325543404, 0.021298306062817574, 0.022385921329259872, 0.019444478675723076, 0.019505098462104797, 0.018614450469613075, 0.018958432599902153, 0.01948487013578415, 0.01922762207686901, 0.020804932340979576, 0.018745852634310722, 0.01947060413658619, 0.018542587757110596, 0.019363056868314743, 0.018154693767428398, 0.01927756331861019, 0.018832147121429443, 0.01843046024441719, 0.019581440836191177, 0.018156355246901512, 0.017602039501070976, 0.01794811338186264, 0.017947018146514893, 0.017886871472001076, 0.01891537755727768, 0.018359728157520294, 0.017823664471507072, 0.01939588040113449, 0.017855240032076836, 0.017859600484371185, 0.019068097695708275, 0.018566511571407318, 0.019139805808663368, 0.018372338265180588, 0.01704799011349678, 0.016696838662028313, 0.020098479464650154, 0.01956232637166977, 0.02041373960673809, 0.02304583229124546, 0.020916977897286415, 0.020534956827759743, 0.01643797755241394, 0.017922936007380486, 0.022173786535859108, 0.020241282880306244, 0.0], [0.020456740632653236, 0.020074544474482536, 0.015721147879958153, 0.018056316301226616, 0.015537991188466549, 0.015871550887823105, 0.017657432705163956, 0.015267248265445232, 0.016395369544625282, 0.01916198804974556, 0.016976840794086456, 0.015152135863900185, 0.0246574729681015, 0.018519233912229538, 0.017891759052872658, 0.015811603516340256, 0.022276170551776886, 0.020699141547083855, 0.016489705070853233, 0.016525978222489357, 0.020470479503273964, 0.022035466507077217, 0.017337055876851082, 0.019246967509388924, 0.021590806543827057, 0.018564501777291298, 0.020570678636431694, 0.018629342317581177, 0.021922782063484192, 0.02307606302201748, 0.018925746902823448, 0.017374131828546524, 0.018900638446211815, 0.018870379775762558, 0.01736246980726719, 0.017085988074541092, 0.018057968467473984, 0.01945454254746437, 0.019378401339054108, 0.024525390937924385, 0.023237185552716255, 0.01965145394206047, 0.020651189610362053, 0.022292492911219597, 0.01860959827899933, 0.017105812206864357, 0.024364255368709564, 0.0170245710760355, 0.02180800773203373, 0.02162773348391056, 0.020980238914489746, 0.02006719633936882, 0.0]]","[[0.018338648602366447, 0.026447473093867302, 0.02312992885708809, 0.018119465559720993, 0.016457732766866684, 0.02068234793841839, 0.02900080941617489, 0.02124822326004505, 0.02264382690191269, 0.019779248163104057, 0.011829485185444355, 0.018605848774313927, 0.015918312594294548, 0.018031207844614983, 0.018582018092274666, 0.020846469327807426, 0.01994837448000908, 0.011589360423386097, 0.016129562631249428, 0.01603141613304615, 0.01859336346387863, 0.018266037106513977, 0.01750420220196247, 0.02143220230937004, 0.012098194099962711, 0.022867435589432716, 0.016938751563429832, 0.016050996258854866, 0.01942748762667179, 0.01607845164835453, 0.015553362667560577, 0.016321687027812004, 0.020751891657710075, 0.01996847428381443, 0.02222619391977787, 0.020671620965003967, 0.019483299925923347, 0.022337714210152626, 0.016473811119794846, 0.016852129250764847, 0.015360905788838863, 0.01476522721350193, 0.015690665692090988, 0.017272839322686195, 0.019318705424666405, 0.018712906166911125, 0.02274910733103752, 0.024266604334115982, 0.017579147592186928, 0.01606275886297226, 0.019448842853307724, 0.025043021887540817, 0.02047213725745678], [0.018363460898399353, 0.01862761378288269, 0.019349565729498863, 0.020541325211524963, 0.021520227193832397, 0.01912880688905716, 0.019282367080450058, 0.01975289173424244, 0.020465925335884094, 0.019420556724071503, 0.017956694588065147, 0.01645587757229805, 0.01581580564379692, 0.018829943612217903, 0.015734927728772163, 0.01804458722472191, 0.021558351814746857, 0.012153073213994503, 0.020939435809850693, 0.02057928405702114, 0.019952824339270592, 0.017993995919823647, 0.019307095557451248, 0.019310632720589638, 0.01612577773630619, 0.022456850856542587, 0.02186846174299717, 0.015419288538396358, 0.018654920160770416, 0.018233904615044594, 0.021630842238664627, 0.02102203108370304, 0.018208326771855354, 0.01777350902557373, 0.017057182267308235, 0.017038453370332718, 0.015434354543685913, 0.015765689313411713, 0.017059264704585075, 0.014970448799431324, 0.017205659300088882, 0.01685228757560253, 0.01727089285850525, 0.02037758380174637, 0.022832782939076424, 0.019718559458851814, 0.022785449400544167, 0.019621316343545914, 0.020632106810808182, 0.018914029002189636, 0.022204706445336342, 0.021683717146515846, 0.0200964342802763], [0.018732968717813492, 0.01821461133658886, 0.01960204914212227, 0.01664924807846546, 0.017260778695344925, 0.018242424353957176, 0.019150305539369583, 0.017202934250235558, 0.017265785485506058, 0.018187949433922768, 0.019079139456152916, 0.01782337576150894, 0.01792702078819275, 0.019090788438916206, 0.01631726138293743, 0.018520373851060867, 0.019178379327058792, 0.017407841980457306, 0.017782900482416153, 0.018946848809719086, 0.021389806643128395, 0.018559979274868965, 0.016096673905849457, 0.018928352743387222, 0.01901984214782715, 0.019065169617533684, 0.018723823130130768, 0.01734817773103714, 0.01790788397192955, 0.020774776116013527, 0.01963198371231556, 0.02103506401181221, 0.02288636565208435, 0.018783343955874443, 0.01835831068456173, 0.017965085804462433, 0.019825851544737816, 0.019671563059091568, 0.01757625862956047, 0.02131682075560093, 0.018488749861717224, 0.019066331908106804, 0.019386691972613335, 0.020397840067744255, 0.01989373192191124, 0.01991559937596321, 0.017644915729761124, 0.01804971508681774, 0.01960204914212227, 0.02133764699101448, 0.020387884229421616, 0.018872980028390884, 0.01950776018202305], [0.01804311014711857, 0.017828823998570442, 0.016953298822045326, 0.014960319735109806, 0.017904065549373627, 0.015416381880640984, 0.01888624019920826, 0.016553502529859543, 0.015812823548913002, 0.014447036199271679, 0.015993362292647362, 0.014224791899323463, 0.016665013507008553, 0.023035626858472824, 0.021252522245049477, 0.020729821175336838, 0.022007595747709274, 0.02180170826613903, 0.020376071333885193, 0.020800793543457985, 0.019962459802627563, 0.017473313957452774, 0.019131038337945938, 0.018514446914196014, 0.01755134016275406, 0.019693797454237938, 0.018386071547865868, 0.020846551284193993, 0.01573004014790058, 0.02272282913327217, 0.020747540518641472, 0.021434901282191277, 0.015274020843207836, 0.021437518298625946, 0.01750854402780533, 0.017796479165554047, 0.019877353683114052, 0.01791526935994625, 0.021679630503058434, 0.01939912512898445, 0.020694423466920853, 0.019968554377555847, 0.016491984948515892, 0.018581239506602287, 0.01997830532491207, 0.019725073128938675, 0.02229149267077446, 0.022177496924996376, 0.01621352508664131, 0.020112888887524605, 0.019874926656484604, 0.018558571115136147, 0.01855630800127983]]","[[0.015842298045754433, 0.01697557047009468, 0.01647740602493286, 0.015239108353853226, 0.01892721839249134, 0.017236582934856415, 0.01724710687994957, 0.019034959375858307, 0.02469930797815323, 0.020234184339642525, 0.021898407489061356, 0.018589474260807037, 0.023640282452106476, 0.021638331934809685, 0.016241760924458504, 0.019040770828723907, 0.02063075080513954, 0.020493952557444572, 0.023916024714708328, 0.01717986911535263, 0.016833189874887466, 0.01579209789633751, 0.017144251614809036, 0.016373146325349808, 0.01520566176623106, 0.026866542175412178, 0.017520848661661148, 0.018285641446709633, 0.015896540135145187, 0.021734293550252914, 0.02642742358148098, 0.01969320885837078, 0.013396036811172962, 0.014326308853924274, 0.01641717553138733, 0.01664113812148571, 0.017755532637238503, 0.016643168404698372, 0.024334197863936424, 0.023242540657520294, 0.023942314088344574, 0.0190756656229496, 0.022090375423431396, 0.024666165933012962, 0.02083320915699005, 0.019012898206710815, 0.021229200065135956, 0.019140977412462234, 0.019541148096323013, 0.020666036754846573, 0.016127174720168114, 0.017962636426091194, 0.0], [0.020729396492242813, 0.02073604054749012, 0.01696200668811798, 0.01858256198465824, 0.01873287931084633, 0.019811240956187248, 0.017882676795125008, 0.016516581177711487, 0.015668155625462532, 0.01822759211063385, 0.022436749190092087, 0.018414335325360298, 0.01741519756615162, 0.018418829888105392, 0.013918545097112656, 0.018178705126047134, 0.022702611982822418, 0.019500523805618286, 0.01628037542104721, 0.02064984105527401, 0.020031621679663658, 0.018598446622490883, 0.017765186727046967, 0.016914453357458115, 0.020237155258655548, 0.015629950910806656, 0.023978736251592636, 0.019423313438892365, 0.024149110540747643, 0.019387781620025635, 0.01949695311486721, 0.019673872739076614, 0.020178569480776787, 0.019466038793325424, 0.023317715153098106, 0.02281930483877659, 0.02081497572362423, 0.019108185544610023, 0.017689447849988937, 0.01774134673178196, 0.017210204154253006, 0.019795527681708336, 0.017103392630815506, 0.01736637018620968, 0.020040489733219147, 0.02020876482129097, 0.020047828555107117, 0.019207574427127838, 0.020574670284986496, 0.01881079003214836, 0.023742809891700745, 0.017704568803310394, 0.0], [0.019346557557582855, 0.016965243965387344, 0.016003655269742012, 0.02116326056420803, 0.01896541379392147, 0.018778814002871513, 0.018739884719252586, 0.01939384825527668, 0.018528342247009277, 0.01822550594806671, 0.017044123262166977, 0.01813451759517193, 0.022019071504473686, 0.02182372845709324, 0.01986709237098694, 0.01882241852581501, 0.01781635545194149, 0.01839986816048622, 0.019663218408823013, 0.019422275945544243, 0.018458358943462372, 0.019646422937512398, 0.01813451759517193, 0.019139844924211502, 0.017814181745052338, 0.0187078844755888, 0.02051776833832264, 0.018530603498220444, 0.018935339525341988, 0.019074536859989166, 0.017844652757048607, 0.018530603498220444, 0.017947327345609665, 0.022928377613425255, 0.017751231789588928, 0.02082943171262741, 0.02015656605362892, 0.017395146191120148, 0.017736069858074188, 0.017367562279105186, 0.017240822315216064, 0.02005348727107048, 0.018751325085759163, 0.019330032169818878, 0.018942276015877724, 0.023519430309534073, 0.020779909566044807, 0.01738028973340988, 0.021361814811825752, 0.022268429398536682, 0.022721845656633377, 0.021080750972032547, 0.0], [0.02012202888727188, 0.02504418045282364, 0.017952973023056984, 0.017811087891459465, 0.019376279786229134, 0.01618158631026745, 0.017586400732398033, 0.015444345772266388, 0.01762508414685726, 0.022546954452991486, 0.020428616553544998, 0.019259553402662277, 0.016512829810380936, 0.016746273264288902, 0.016644373536109924, 0.02007388323545456, 0.01901659183204174, 0.019496094435453415, 0.01957957074046135, 0.020901581272482872, 0.021383212879300117, 0.022928589954972267, 0.018511559814214706, 0.019988909363746643, 0.015260687097907066, 0.015444345772266388, 0.0219722893089056, 0.01910150982439518, 0.020626574754714966, 0.022295156493782997, 0.01617763563990593, 0.01644042134284973, 0.018220115453004837, 0.016304517164826393, 0.020519839599728584, 0.02012110874056816, 0.01851947046816349, 0.018652193248271942, 0.01768111065030098, 0.01772000454366207, 0.019553296267986298, 0.020638536661863327, 0.02077217772603035, 0.018527382984757423, 0.01747298799455166, 0.017666010186076164, 0.01904447004199028, 0.026127798482775688, 0.022783508524298668, 0.018138008192181587, 0.02109607309103012, 0.021960223093628883, 0.0]]"
37_fake_video_fake_audio,"[[0.023090211674571037, 0.02200595661997795, 0.017410270869731903, 0.02023698389530182, 0.01722109317779541, 0.019920505583286285, 0.01859772391617298, 0.021514564752578735, 0.022610461339354515, 0.021152591332793236, 0.02227623015642166, 0.02136799320578575, 0.02039072848856449, 0.018183549866080284, 0.018643753603100777, 0.015726948156952858, 0.015964863821864128, 0.02108684927225113, 0.01776883378624916, 0.020759928971529007, 0.019463203847408295, 0.019870715215802193, 0.019239239394664764, 0.01682114042341709, 0.01730327308177948, 0.020077049732208252, 0.01993023417890072, 0.020262939855456352, 0.015941495075821877, 0.01959610916674137, 0.018607374280691147, 0.022197509184479713, 0.023359540849924088, 0.019364558160305023, 0.019933274015784264, 0.020058676600456238, 0.01869332045316696, 0.01887935772538185, 0.01824246533215046, 0.015154026448726654, 0.018023332580924034, 0.014302080497145653, 0.01545102708041668, 0.020920196548104286, 0.018810059875249863, 0.018944576382637024, 0.02067141979932785, 0.021018745377659798, 0.019484300166368484, 0.017883073538541794, 0.01744643598794937, 0.018119290471076965, 0.0], [0.017763307318091393, 0.019935287535190582, 0.019443796947598457, 0.020536741241812706, 0.02179962396621704, 0.02250019833445549, 0.018001239746809006, 0.01782194897532463, 0.012577634304761887, 0.012701064348220825, 0.010684928856790066, 0.020454179495573044, 0.01261453703045845, 0.01632043719291687, 0.015455653890967369, 0.014529881067574024, 0.01699959672987461, 0.017445269972085953, 0.018500251695513725, 0.019398752599954605, 0.017752470448613167, 0.02043234370648861, 0.019616637378931046, 0.01965019293129444, 0.01937863416969776, 0.01985999196767807, 0.018369730561971664, 0.02038438618183136, 0.020348336547613144, 0.019934071227908134, 0.019704237580299377, 0.020285096019506454, 0.021549265831708908, 0.022508438676595688, 0.02152954414486885, 0.019351448863744736, 0.020628448575735092, 0.018927419558167458, 0.021184120327234268, 0.022871270775794983, 0.019020061939954758, 0.018902020528912544, 0.022212626412510872, 0.02438054233789444, 0.020364491268992424, 0.020338404923677444, 0.021698735654354095, 0.022908993065357208, 0.020063456147909164, 0.021709997206926346, 0.019233696162700653, 0.01941652037203312, 0.0], [0.01701551303267479, 0.021685274317860603, 0.021304165944457054, 0.02099597081542015, 0.021519144997000694, 0.02113999053835869, 0.020861368626356125, 0.02119101770222187, 0.019082076847553253, 0.01882181502878666, 0.019860394299030304, 0.019994182512164116, 0.01992717571556568, 0.019507192075252533, 0.019851909950375557, 0.0196326095610857, 0.020412815734744072, 0.020670773461461067, 0.018308540806174278, 0.018740428611636162, 0.017812523990869522, 0.017346879467368126, 0.02106432244181633, 0.018986811861395836, 0.019082076847553253, 0.018849408254027367, 0.019342394545674324, 0.01840040273964405, 0.0173489972949028, 0.019194213673472404, 0.018926646560430527, 0.016104064881801605, 0.019558455795049667, 0.020883183926343918, 0.017423279583454132, 0.018881648778915405, 0.019831323996186256, 0.01588151417672634, 0.020379824563860893, 0.018863217905163765, 0.02069886401295662, 0.019239958375692368, 0.018232708796858788, 0.0192705150693655, 0.021011676639318466, 0.01762005314230919, 0.017701976001262665, 0.016297874972224236, 0.018715281039476395, 0.01900884322822094, 0.017107153311371803, 0.020411569625139236, 0.0]]","[[0.021397823467850685, 0.0201899241656065, 0.022247498854994774, 0.01971380226314068, 0.021094387397170067, 0.018285220488905907, 0.0192856565117836, 0.018784938380122185, 0.019540101289749146, 0.01917239837348461, 0.01728939637541771, 0.019171813502907753, 0.021819856017827988, 0.017658399417996407, 0.01901565119624138, 0.017609966918826103, 0.020376861095428467, 0.020702803507447243, 0.01822561025619507, 0.020325932651758194, 0.017278846353292465, 0.01860181801021099, 0.018027573823928833, 0.02066241018474102, 0.020609509199857712, 0.016784070059657097, 0.017270412296056747, 0.02046036161482334, 0.016975698992609978, 0.016460442915558815, 0.015134481713175774, 0.015777764841914177, 0.019124479964375496, 0.020229397341609, 0.01952103152871132, 0.018164530396461487, 0.018438760191202164, 0.01892273873090744, 0.018401941284537315, 0.019378280267119408, 0.018686167895793915, 0.01876574382185936, 0.019329847767949104, 0.022953711450099945, 0.02145012654364109, 0.0178208090364933, 0.018105866387486458, 0.019391294568777084, 0.019177665933966637, 0.01599886268377304, 0.01502954214811325, 0.0178197231143713, 0.01733800582587719], [0.02003577910363674, 0.01802227273583412, 0.020326467230916023, 0.023929975926876068, 0.027023689821362495, 0.022554347291588783, 0.01971311680972576, 0.0203339122235775, 0.017733391374349594, 0.018833361566066742, 0.02712283656001091, 0.020363720133900642, 0.015197825618088245, 0.017010372132062912, 0.0234327781945467, 0.017392784357070923, 0.01302957534790039, 0.016415726393461227, 0.01683170348405838, 0.019196614623069763, 0.018223030492663383, 0.0181270744651556, 0.022532330825924873, 0.017773481085896492, 0.02143498696386814, 0.019638659432530403, 0.02100500650703907, 0.01763368770480156, 0.016309864819049835, 0.01602078229188919, 0.016042308881878853, 0.018645785748958588, 0.015264760702848434, 0.023415621370077133, 0.017853667959570885, 0.018488265573978424, 0.01829993724822998, 0.018544774502515793, 0.018646923825144768, 0.02202112227678299, 0.021994255483150482, 0.020966580137610435, 0.017359640449285507, 0.016693584620952606, 0.018748493865132332, 0.01687696762382984, 0.020304149016737938, 0.015868965536355972, 0.01659504324197769, 0.015343221835792065, 0.016359712928533554, 0.015722423791885376, 0.01674460619688034], [0.01831820234656334, 0.01716744340956211, 0.017678916454315186, 0.018806476145982742, 0.01978132501244545, 0.01909797079861164, 0.01917622983455658, 0.020322240889072418, 0.018151259049773216, 0.017232531681656837, 0.017579922452569008, 0.022118905559182167, 0.016907475888729095, 0.018544312566518784, 0.016855956986546516, 0.016884788870811462, 0.018870865926146507, 0.016289561986923218, 0.017844779416918755, 0.018120262771844864, 0.018868563696742058, 0.018373066559433937, 0.021928029134869576, 0.018071666359901428, 0.01960972510278225, 0.019772272557020187, 0.019931910559535027, 0.019613614305853844, 0.01705673336982727, 0.015873415395617485, 0.018288038671016693, 0.017285199835896492, 0.015842441469430923, 0.020916210487484932, 0.019946515560150146, 0.024793175980448723, 0.020999355241656303, 0.01883634366095066, 0.01756812259554863, 0.019913064315915108, 0.019584307447075844, 0.017963893711566925, 0.018113628029823303, 0.017238842323422432, 0.02142399176955223, 0.021201549097895622, 0.019676264375448227, 0.020786399021744728, 0.01987481489777565, 0.018113628029823303, 0.019184131175279617, 0.019733993336558342, 0.017867665737867355]]","[[0.019871145486831665, 0.022728214040398598, 0.01858762837946415, 0.017024723812937737, 0.01829051971435547, 0.018542304635047913, 0.023338312283158302, 0.02291765995323658, 0.0202641524374485, 0.020429162308573723, 0.02044600248336792, 0.020754041150212288, 0.020196394994854927, 0.01989784464240074, 0.023289930075407028, 0.020869635045528412, 0.018519684672355652, 0.017381712794303894, 0.01748385652899742, 0.01826820708811283, 0.018903402611613274, 0.019709289073944092, 0.02074897475540638, 0.021556762978434563, 0.019759876653552055, 0.01765543408691883, 0.018248148262500763, 0.020142842084169388, 0.017774369567632675, 0.017383834347128868, 0.016067609190940857, 0.017526593059301376, 0.016695436090230942, 0.01941319927573204, 0.020335238426923752, 0.022035665810108185, 0.020695853978395462, 0.017590895295143127, 0.016859276220202446, 0.018350904807448387, 0.0170455202460289, 0.018601246178150177, 0.01728649251163006, 0.01655540242791176, 0.019208120182156563, 0.017798252403736115, 0.020569607615470886, 0.019831161946058273, 0.019448185339570045, 0.01922806166112423, 0.01990695670247078, 0.017966333776712418, 0.0], [0.021355656906962395, 0.0183259267359972, 0.016481485217809677, 0.01596660539507866, 0.016724688932299614, 0.01688675582408905, 0.0223085954785347, 0.01693836972117424, 0.02007678896188736, 0.01927822083234787, 0.016736945137381554, 0.013275615870952606, 0.020760925486683846, 0.017190415412187576, 0.01835727132856846, 0.017321011051535606, 0.018906498327851295, 0.020932376384735107, 0.01897123083472252, 0.020911946892738342, 0.022610168904066086, 0.01858273334801197, 0.01883508823812008, 0.018913423642516136, 0.018620198592543602, 0.02095826342701912, 0.02212013117969036, 0.01831250824034214, 0.018310273066163063, 0.019873186945915222, 0.020093336701393127, 0.020270098000764847, 0.02375607378780842, 0.020276905968785286, 0.021988216787576675, 0.01898629032075405, 0.02037273533642292, 0.02109590731561184, 0.02020987495779991, 0.02225419692695141, 0.022839022800326347, 0.01874677836894989, 0.020625153556466103, 0.017790304496884346, 0.01960333250463009, 0.020429080352187157, 0.01612723059952259, 0.017759928479790688, 0.01684146746993065, 0.01657024584710598, 0.020730219781398773, 0.017790304496884346, 0.0], [0.021970074623823166, 0.019974395632743835, 0.021128414198756218, 0.02145949937403202, 0.022459184750914574, 0.021180706098675728, 0.02251133695244789, 0.022881194949150085, 0.02139558084309101, 0.021077537909150124, 0.022801728919148445, 0.018636373803019524, 0.016836559399962425, 0.022243980318307877, 0.021157771348953247, 0.018948350101709366, 0.01762518845498562, 0.018016748130321503, 0.01886526122689247, 0.01743686944246292, 0.020357167348265648, 0.017214801162481308, 0.018118200823664665, 0.01937876269221306, 0.01806299202144146, 0.01774175465106964, 0.019077157601714134, 0.02013351395726204, 0.020291421562433243, 0.019937854260206223, 0.021408969536423683, 0.021655548363924026, 0.020529357716441154, 0.01832505874335766, 0.018412509933114052, 0.016976898536086082, 0.017739590257406235, 0.01808726228773594, 0.01903412491083145, 0.016785256564617157, 0.021230213344097137, 0.017900560051202774, 0.018069608137011528, 0.01837882585823536, 0.01709752343595028, 0.01969595067203045, 0.01629267819225788, 0.015433131717145443, 0.014780426397919655, 0.016368430107831955, 0.017137223854660988, 0.019740480929613113, 0.0]]"
